GEOID,NAME,variable,population,moe,edu_less_than_hs_pct,disability_pct,linguistic_isolation_pct,female_headed_family_pct,child_poverty_pct,child_poverty_moe,unemployment_pct,lf_participation_pct,total_population,year,xgb_pred,smoothed_pred
24033801217,Census Tract 8012.17; Prince George's County; Maryland,B01003_001,3928,549,0.034,0.124,0.066,0.345,0.12,11.3,0.069,0.57,3928,2023,0.208217650651932,0.139057262548265
24031700105,Census Tract 7001.05; Montgomery County; Maryland,B01003_001,7048,1283,0.073,0.059,0.159,0.155,0.017,2.6,0.04,0.697,7048,2023,0.0842711925506592,0.106743527865051
24031701005,Census Tract 7010.05; Montgomery County; Maryland,B01003_001,3376,275,0.02,0.113,0.157,0.197,0.03,3.2,0.025,0.638,3376,2023,0.0796112939715385,0.141346701463344
24031701417,Census Tract 7014.17; Montgomery County; Maryland,B01003_001,6677,1122,0.053,0.133,0.165,0.328,0.126,12.8,0.103,0.739,6677,2023,0.187991112470627,0.109209583549078
24510120500,Census Tract 1205; Baltimore city; Maryland,B01003_001,2351,283,0.012,0.161,0.03,0.428,0.138,15.1,0.04,0.781,2351,2023,0.175592795014381,0.267232340547591
24013507703,Census Tract 5077.03; Carroll County; Maryland,B01003_001,3547,546,0.001,0.208,0.015,0.252,0,7.6,0.065,0.537,3547,2023,0.161721304059029,0.121339835745045
24021740200,Census Tract 7402; Frederick County; Maryland,B01003_001,5284,371,0.006,0.095,0.017,0.166,0,3.6,0.016,0.681,5284,2023,0.0592067800462246,0.106146074727514
24041960502,Census Tract 9605.02; Talbot County; Maryland,B01003_001,3774,406,0.027,0.161,0.053,0.273,0.225,19.3,0.013,0.59,3774,2023,0.123195298016071,0.164322407241007
24025303204,Census Tract 3032.04; Harford County; Maryland,B01003_001,4762,485,0.024,0.093,0.011,0.239,0.018,2.3,0.051,0.651,4762,2023,0.0839514210820198,0.0906061105986107
24005403401,Census Tract 4034.01; Baltimore County; Maryland,B01003_001,3654,543,0.012,0.25,0.04,0.547,0,10.8,0.008,0.463,3654,2023,0.27386412024498,0.170936536339873
24005411303,Census Tract 4113.03; Baltimore County; Maryland,B01003_001,6106,899,0.032,0.135,0.034,0.353,0.047,5,0.01,0.641,6106,2023,0.122099608182907,0.0887940608703784
24027606805,Census Tract 6068.05; Howard County; Maryland,B01003_001,5147,525,0.011,0.08,0.11,0.188,0,3.8,0.027,0.662,5147,2023,0.0622920766472817,0.0893841273219634
24017850713,Census Tract 8507.13; Charles County; Maryland,B01003_001,9814,1054,0.021,0.082,0.017,0.2,0.132,8.4,0.045,0.719,9814,2023,0.0645473748445511,0.0736040287425411
24021775400,Census Tract 7754; Frederick County; Maryland,B01003_001,3828,290,0.022,0.136,0.022,0.273,0.079,8.5,0.075,0.755,3828,2023,0.135757207870483,0.0920656458219662
24003730101,Census Tract 7301.01; Anne Arundel County; Maryland,B01003_001,2283,351,0.003,0.097,0.024,0.126,0,10.3,0.001,0.675,2283,2023,0.0769985765218735,0.145997057290805
24003701201,Census Tract 7012.01; Anne Arundel County; Maryland,B01003_001,3852,621,0.004,0.062,0.012,0.16,0,5.6,0.067,0.73,3852,2023,0.0428137481212616,0.106894337091396
24039930102,Census Tract 9301.02; Somerset County; Maryland,B01003_001,4223,447,0.027,0.146,0.006,0.286,0.142,10.8,0.02,0.566,4223,2023,0.108747251331806,0.149892836752413
24027606907,Census Tract 6069.07; Howard County; Maryland,B01003_001,6028,770,0.14,0.054,0.161,0.413,0.08,10.3,0.026,0.767,6028,2023,0.14096263051033,0.0980268826935705
24021751701,Census Tract 7517.01; Frederick County; Maryland,B01003_001,2666,608,0.006,0.105,0.003,0.17,0,6.3,0.007,0.605,2666,2023,0.0794578418135643,0.120391981217784
24003702208,Census Tract 7022.08; Anne Arundel County; Maryland,B01003_001,8536,1195,0.051,0.069,0.096,0.228,0,1.8,0.058,0.759,8536,2023,0.0767196267843247,0.0528733067379309
24033800514,Census Tract 8005.14; Prince George's County; Maryland,B01003_001,7063,1072,0.011,0.047,0.089,0.228,0.046,7.3,0.016,0.802,7063,2023,0.0431843884289265,0.0842535416391628
24009860501,Census Tract 8605.01; Calvert County; Maryland,B01003_001,6873,624,0.009,0.11,0.008,0.136,0.022,3.5,0.018,0.697,6873,2023,0.0522661916911602,0.0591176145782722
24031700830,Census Tract 7008.30; Montgomery County; Maryland,B01003_001,2680,491,0.031,0.054,0.176,0.265,0.127,12.1,0.038,0.706,2680,2023,0.0967013090848923,0.178646867783576
24031706012,Census Tract 7060.12; Montgomery County; Maryland,B01003_001,3230,358,0.062,0.249,0.174,0.522,0.06,10.1,0.12,0.637,3230,2023,0.273190379142761,0.0949998855398827
24043011502,Census Tract 115.02; Washington County; Maryland,B01003_001,3395,481,0.039,0.119,0.003,0.15,0,5.3,0.052,0.647,3395,2023,0.0866241380572319,0.124300189535387
24011955202,Census Tract 9552.02; Caroline County; Maryland,B01003_001,2380,307,0.018,0.189,0.001,0.201,0.027,5.5,0.042,0.66,2380,2023,0.108903147280216,0.173025473462542
24001001900,Census Tract 19; Allegany County; Maryland,B01003_001,2734,339,0.007,0.109,0.008,0.206,0.132,11.4,0.089,0.662,2734,2023,0.10569716989994,0.17092304276822
24017851401,Census Tract 8514.01; Charles County; Maryland,B01003_001,2987,531,0.025,0.103,0.008,0.136,0.262,31.5,0.009,0.69,2987,2023,0.0633019432425499,0.12166521510905
24009861004,Census Tract 8610.04; Calvert County; Maryland,B01003_001,6710,683,0.011,0.086,0.002,0.214,0.087,6.4,0.024,0.7,6710,2023,0.0592067800462246,0.072655540432221
24025301107,Census Tract 3011.07; Harford County; Maryland,B01003_001,3619,366,0.017,0.157,0.051,0.359,0.255,18.8,0.07,0.763,3619,2023,0.163614466786385,0.0887963413656202
24510080200,Census Tract 802; Baltimore city; Maryland,B01003_001,1008,177,0.053,0.428,0,0.723,0.887,15.3,0.034,0.538,1008,2023,0.825697898864746,0.342595248780312
24510010400,Census Tract 104; Baltimore city; Maryland,B01003_001,3082,493,0.006,0.078,0.044,0.223,0,10.3,0.081,0.829,3082,2023,0.0942990481853485,0.158992110949746
24510060100,Census Tract 601; Baltimore city; Maryland,B01003_001,2677,585,0.012,0.075,0.046,0.442,0.143,24.4,0.03,0.64,2677,2023,0.140528485178947,0.210724751396471
24510140200,Census Tract 1402; Baltimore city; Maryland,B01003_001,2385,848,0.046,0.086,0.027,0.372,0.825,28.2,0.362,0.519,2385,2023,0.633237421512604,0.312693291587215
24033801213,Census Tract 8012.13; Prince George's County; Maryland,B01003_001,4597,1015,0.086,0.076,0.199,0.353,0,4.7,0.067,0.579,4597,2023,0.233887329697609,0.131244130663527
24005451702,Census Tract 4517.02; Baltimore County; Maryland,B01003_001,1845,332,0.002,0.122,0.009,0.183,0,14,0.06,0.669,1845,2023,0.122019812464714,0.149011526163351
24005404800,Census Tract 4048; Baltimore County; Maryland,B01003_001,2155,253,0.003,0.095,0.013,0.107,0,10.9,0.036,0.637,2155,2023,0.0864996761083603,0.19155373769986
24003702300,Census Tract 7023; Anne Arundel County; Maryland,B01003_001,5927,722,0.013,0.077,0.009,0.111,0,2.7,0.023,0.679,5927,2023,0.0407828167080879,0.0808446235141201
24003730601,Census Tract 7306.01; Anne Arundel County; Maryland,B01003_001,6977,770,0.007,0.076,0.011,0.127,0.032,3.8,0.033,0.668,6977,2023,0.035442229360342,0.0633751949726916
24003731303,Census Tract 7313.03; Anne Arundel County; Maryland,B01003_001,6144,668,0.015,0.102,0.009,0.116,0,3.6,0.073,0.616,6144,2023,0.0867102816700935,0.0636936321089235
24033801704,Census Tract 8017.04; Prince George's County; Maryland,B01003_001,4664,703,0.026,0.211,0.056,0.535,0,4.9,0.055,0.714,4664,2023,0.266233325004578,0.156906075246017
24033801701,Census Tract 8017.01; Prince George's County; Maryland,B01003_001,4469,1065,0.058,0.125,0.056,0.542,0.165,14,0.108,0.723,4469,2023,0.19071039557457,0.163926639390065
24033806100,Census Tract 8061; Prince George's County; Maryland,B01003_001,4353,587,0.105,0.073,0.166,0.292,0,4.2,0.029,0.743,4353,2023,0.122549034655094,0.175869006444107
24033807000,Census Tract 8070; Prince George's County; Maryland,B01003_001,8311,954,0.101,0.109,0.21,0.385,0.262,19.2,0.051,0.653,8311,2023,0.171355918049812,0.140489681583964
24005492700,Census Tract 4927; Baltimore County; Maryland,B01003_001,2667,760,0.008,0.198,0.036,0.358,0.466,38.3,0.079,0.511,2667,2023,0.258580327033997,0.160154444036374
24033800507,Census Tract 8005.07; Prince George's County; Maryland,B01003_001,3158,533,0.005,0.108,0.033,0.241,0.056,8.7,0.101,0.673,3158,2023,0.123666852712631,0.134087249757999
24005490703,Census Tract 4907.03; Baltimore County; Maryland,B01003_001,2992,339,0.006,0.095,0.014,0.342,0.023,3.5,0.048,0.824,2992,2023,0.119043439626694,0.164190356555668
24005408703,Census Tract 4087.03; Baltimore County; Maryland,B01003_001,6621,915,0.018,0.078,0.073,0.317,0,3.1,0.016,0.687,6621,2023,0.0922045111656189,0.0939182600787148
24005411101,Census Tract 4111.01; Baltimore County; Maryland,B01003_001,2242,243,0.009,0.093,0.006,0.14,0.052,7.5,0,0.578,2242,2023,0.0784559100866318,0.137029687417187
24033803613,Census Tract 8036.13; Prince George's County; Maryland,B01003_001,7018,1130,0.098,0.126,0.195,0.426,0.125,10.1,0.058,0.753,7018,2023,0.167230248451233,0.145852629495293
24033807102,Census Tract 8071.02; Prince George's County; Maryland,B01003_001,3088,473,0.049,0.072,0.122,0.241,0,6.9,0.041,0.661,3088,2023,0.115778729319572,0.183838801744295
24033806711,Census Tract 8067.11; Prince George's County; Maryland,B01003_001,4979,605,0.05,0.116,0.122,0.529,0.078,6.4,0.038,0.686,4979,2023,0.166110962629318,0.166497996758793
24033806900,Census Tract 8069; Prince George's County; Maryland,B01003_001,4861,798,0.175,0.07,0.305,0.09,0.101,11.7,0.043,0.779,4861,2023,0.143136918544769,0.156715538013752
24017851004,Census Tract 8510.04; Charles County; Maryland,B01003_001,5671,622,0.056,0.102,0.026,0.45,0.049,4.7,0.005,0.607,5671,2023,0.1559217274189,0.116599324244949
24021767500,Census Tract 7675; Frederick County; Maryland,B01003_001,2529,379,0.016,0.173,0.016,0.264,0.026,4.1,0.029,0.574,2529,2023,0.119213782250881,0.138190785691363
24031703502,Census Tract 7035.02; Montgomery County; Maryland,B01003_001,2796,477,0.059,0.128,0.158,0.462,0,6.7,0.008,0.635,2796,2023,0.180425480008125,0.129338318692609
24031701304,Census Tract 7013.04; Montgomery County; Maryland,B01003_001,6407,1002,0.004,0.096,0.017,0.231,0.133,9.6,0.022,0.632,6407,2023,0.0567952916026115,0.0724218039982728
24031705000,Census Tract 7050; Montgomery County; Maryland,B01003_001,4443,464,0.022,0.096,0.018,0.252,0.052,6,0.046,0.689,4443,2023,0.0839514210820198,0.115793039590445
24031705300,Census Tract 7053; Montgomery County; Maryland,B01003_001,1860,155,0.002,0.065,0.013,0.136,0,8.7,0.028,0.58,1860,2023,0.0959906429052353,0.162323323308119
24031701703,Census Tract 7017.03; Montgomery County; Maryland,B01003_001,3900,659,0.113,0.083,0.242,0.251,0.081,9.7,0.02,0.745,3900,2023,0.131081789731979,0.235776586029865
24031700706,Census Tract 7007.06; Montgomery County; Maryland,B01003_001,4580,439,0.047,0.074,0.208,0.231,0.108,10.1,0.036,0.778,4580,2023,0.0841416493058205,0.129266105981735
24043011600,Census Tract 116; Washington County; Maryland,B01003_001,2708,387,0.016,0.136,0.002,0.244,0,12.6,0.117,0.634,2708,2023,0.148442924022675,0.126613230613165
24043010700,Census Tract 107; Washington County; Maryland,B01003_001,3304,485,0.015,0.14,0.01,0.277,0.335,21.9,0.019,0.628,3304,2023,0.113500386476517,0.131514835090356
24043011100,Census Tract 111; Washington County; Maryland,B01003_001,5933,699,0.039,0.129,0.008,0.338,0.096,12.7,0.028,0.624,5933,2023,0.142151489853859,0.152705284660448
24039930600,Census Tract 9306; Somerset County; Maryland,B01003_001,2617,402,0.03,0.238,0.01,0.469,0.267,22.7,0.106,0.57,2617,2023,0.296834766864777,0.16309661046369
24037875803,Census Tract 8758.03; St. Mary's County; Maryland,B01003_001,5555,509,0.026,0.081,0.02,0.121,0,3,0.008,0.677,5555,2023,0.051768708974123,0.104759656287195
24025302902,Census Tract 3029.02; Harford County; Maryland,B01003_001,4535,450,0.008,0.211,0.021,0.255,0.063,8.8,0.018,0.649,4535,2023,0.157501980662346,0.155221071835326
24025303201,Census Tract 3032.01; Harford County; Maryland,B01003_001,5869,723,0.005,0.076,0.028,0.114,0.032,4.9,0.022,0.67,5869,2023,0.0385275222361088,0.091005472753988
24025303700,Census Tract 3037; Harford County; Maryland,B01003_001,3940,438,0.015,0.159,0.003,0.221,0,5.6,0.035,0.613,3940,2023,0.0889285504817963,0.105726802585676
24025301105,Census Tract 3011.05; Harford County; Maryland,B01003_001,3592,337,0.005,0.113,0.017,0.23,0,4.9,0.016,0.671,3592,2023,0.0677595138549805,0.110769260371308
24027602100,Census Tract 6021; Howard County; Maryland,B01003_001,9101,1325,0.014,0.067,0.07,0.115,0.023,4.7,0.017,0.686,9101,2023,0.0398719795048237,0.0563822807986501
24027605602,Census Tract 6056.02; Howard County; Maryland,B01003_001,8443,907,0.008,0.096,0.064,0.278,0.018,2.8,0.061,0.703,8443,2023,0.0868639200925827,0.084348638558119
24510250500,Census Tract 2505; Baltimore city; Maryland,B01003_001,4417,759,0.085,0.236,0.055,0.359,0.328,25.8,0.057,0.699,4417,2023,0.249344855546951,0.172107284975484
24035811000,Census Tract 8110; Queen Anne's County; Maryland,B01003_001,4754,504,0.034,0.116,0.035,0.293,0.217,17,0.03,0.645,4754,2023,0.0980425849556923,0.0909448890561773
24031700314,Census Tract 7003.14; Montgomery County; Maryland,B01003_001,3567,603,0,0.1,0.18,0.139,0,5.7,0.06,0.759,3567,2023,0.0515282936394215,0.130228397613641
24031700315,Census Tract 7003.15; Montgomery County; Maryland,B01003_001,6335,1019,0.024,0.063,0.149,0.115,0.069,5.6,0.048,0.694,6335,2023,0.0432978756725788,0.0669817900923535
24031700731,Census Tract 7007.31; Montgomery County; Maryland,B01003_001,3901,524,0.19,0.108,0.357,0.374,0.443,28.5,0.086,0.767,3901,2023,0.242989599704742,0.215045282414239
24031700727,Census Tract 7007.27; Montgomery County; Maryland,B01003_001,1889,327,0.238,0.175,0.447,0.244,0.245,17.5,0.056,0.705,1889,2023,0.227247297763824,0.212633538454545
24033800217,Census Tract 8002.17; Prince George's County; Maryland,B01003_001,4086,620,0.034,0.078,0.041,0.251,0.029,3.6,0.062,0.626,4086,2023,0.100093550980091,0.150152089681118
24033807500,Census Tract 8075; Prince George's County; Maryland,B01003_001,7182,925,0.063,0.088,0.103,0.299,0.051,5.6,0.073,0.685,7182,2023,0.144998580217361,0.154379925256463
24033800521,Census Tract 8005.21; Prince George's County; Maryland,B01003_001,6876,657,0.005,0.143,0.013,0.471,0.044,5.2,0.098,0.613,6876,2023,0.166204571723938,0.0930461645184712
24510250301,Census Tract 2503.01; Baltimore city; Maryland,B01003_001,1943,513,0.071,0.256,0.037,0.661,0.419,31,0.133,0.54,1943,2023,0.462531983852387,0.258219357362505
24001001401,Census Tract 14.01; Allegany County; Maryland,B01003_001,4083,473,0.006,0.162,0.009,0.228,0.066,12.1,0.03,0.626,4083,2023,0.0708342865109444,0.153797167063629
24017850300,Census Tract 8503; Charles County; Maryland,B01003_001,1842,289,0.014,0.092,0.016,0.223,0.103,12.9,0.026,0.537,1842,2023,0.0921307727694511,0.183508615347368
24017850201,Census Tract 8502.01; Charles County; Maryland,B01003_001,979,195,0.104,0.087,0.027,0.456,0,15.4,0.021,0.75,979,2023,0.393461287021637,0.165186916647911
24031701508,Census Tract 7015.08; Montgomery County; Maryland,B01003_001,4278,960,0.069,0.074,0.124,0.455,0.044,6.2,0.102,0.762,4278,2023,0.161583229899406,0.175132166347653
24031700718,Census Tract 7007.18; Montgomery County; Maryland,B01003_001,5748,728,0.011,0.174,0.137,0.416,0.211,21.2,0.076,0.561,5748,2023,0.249099299311638,0.123839780588349
24031700610,Census Tract 7006.10; Montgomery County; Maryland,B01003_001,1869,202,0.032,0.074,0.107,0.215,0.021,2.2,0.028,0.635,1869,2023,0.0921550169587135,0.16021434822045
24027602600,Census Tract 6026; Howard County; Maryland,B01003_001,7843,978,0.064,0.138,0.097,0.292,0.038,4.8,0.054,0.652,7843,2023,0.131723508238792,0.0739704375779048
24009860801,Census Tract 8608.01; Calvert County; Maryland,B01003_001,6592,839,0.017,0.088,0,0.13,0.02,2.9,0.008,0.641,6592,2023,0.051768708974123,0.0806469942891623
24009860702,Census Tract 8607.02; Calvert County; Maryland,B01003_001,2846,334,0.019,0.09,0.017,0.261,0.062,5.9,0.014,0.651,2846,2023,0.100004337728024,0.114960845093888
24005490500,Census Tract 4905; Baltimore County; Maryland,B01003_001,3513,421,0.012,0.088,0.006,0.245,0.043,6.8,0.039,0.583,3513,2023,0.0855236276984215,0.13308456077565
24005408900,Census Tract 4089; Baltimore County; Maryland,B01003_001,2656,464,0.014,0.096,0.052,0.151,0,7,0.016,0.738,2656,2023,0.0795599147677422,0.159618463187695
24005402407,Census Tract 4024.07; Baltimore County; Maryland,B01003_001,1039,146,0.027,0.153,0.062,0.4,0,31,0.094,0.688,1039,2023,0.299564361572266,0.197591190460978
24005404402,Census Tract 4044.02; Baltimore County; Maryland,B01003_001,6188,666,0.02,0.082,0.032,0.241,0.163,19.1,0.072,0.719,6188,2023,0.111636117100716,0.14695642705073
24005410100,Census Tract 4101; Baltimore County; Maryland,B01003_001,5920,647,0.01,0.07,0.004,0.164,0.022,3.5,0.041,0.598,5920,2023,0.0484229028224945,0.07534136889591
24035810902,Census Tract 8109.02; Queen Anne's County; Maryland,B01003_001,2768,291,0.011,0.133,0,0.235,0,7.1,0.102,0.674,2768,2023,0.139627456665039,0.110510614762707
24001000800,Census Tract 8; Allegany County; Maryland,B01003_001,1972,328,0.049,0.221,0,0.355,0.379,14.6,0.08,0.602,1972,2023,0.273468613624573,0.246413697189387
24001001503,Census Tract 15.03; Allegany County; Maryland,B01003_001,1736,242,0.023,0.226,0.012,0.222,0.187,16.6,0.075,0.62,1736,2023,0.202298223972321,0.178839942104811
24021752601,Census Tract 7526.01; Frederick County; Maryland,B01003_001,4526,233,0.002,0.084,0.005,0.173,0,3.8,0.054,0.691,4526,2023,0.0592067800462246,0.0982797167516605
24021752102,Census Tract 7521.02; Frederick County; Maryland,B01003_001,7276,662,0.034,0.082,0.058,0.114,0,2.4,0.018,0.713,7276,2023,0.0548540018498898,0.0503540866955868
24021751802,Census Tract 7518.02; Frederick County; Maryland,B01003_001,4021,986,0.007,0.063,0.002,0.064,0.023,4.1,0.046,0.753,4021,2023,0.0300350841134787,0.0906113370726911
24009860502,Census Tract 8605.02; Calvert County; Maryland,B01003_001,3085,503,0.013,0.105,0,0.193,0,7.2,0.036,0.639,3085,2023,0.0760806202888489,0.107282147454665
24009860402,Census Tract 8604.02; Calvert County; Maryland,B01003_001,3843,467,0.023,0.089,0.004,0.207,0,4.6,0.027,0.742,3843,2023,0.0631363540887833,0.108489650842268
24003730401,Census Tract 7304.01; Anne Arundel County; Maryland,B01003_001,5557,701,0.05,0.134,0.083,0.274,0.223,16.4,0.017,0.701,5557,2023,0.131723508238792,0.128457574127482
24041960201,Census Tract 9602.01; Talbot County; Maryland,B01003_001,4113,496,0,0.163,0.005,0.239,0.14,17.4,0.03,0.494,4113,2023,0.0937491729855537,0.164655478926579
24011955302,Census Tract 9553.02; Caroline County; Maryland,B01003_001,3400,343,0.056,0.248,0.007,0.368,0.248,14.5,0.063,0.541,3400,2023,0.284761726856232,0.139177023137098
24009860600,Census Tract 8606; Calvert County; Maryland,B01003_001,6601,879,0.011,0.073,0.003,0.145,0.027,3.9,0.044,0.666,6601,2023,0.035442229360342,0.0699129083592061
24510090800,Census Tract 908; Baltimore city; Maryland,B01003_001,1796,492,0.027,0.268,0.027,0.406,0.314,27.7,0.112,0.459,1796,2023,0.319414436817169,0.299292697484534
24510070200,Census Tract 702; Baltimore city; Maryland,B01003_001,3177,917,0.199,0.213,0.148,0.405,0.467,26.6,0.057,0.553,3177,2023,0.368194878101349,0.226443575899949
24510020300,Census Tract 203; Baltimore city; Maryland,B01003_001,3816,617,0.007,0.039,0.008,0.376,0.255,34.5,0.021,0.84,3816,2023,0.08979532122612,0.141398838252634
24021751600,Census Tract 7516; Frederick County; Maryland,B01003_001,2880,413,0,0.08,0.024,0.068,0.091,9,0.052,0.601,2880,2023,0.0697644650936127,0.124516664066302
24003751600,Census Tract 7516; Anne Arundel County; Maryland,B01003_001,5007,638,0.011,0.17,0.012,0.394,0,8.4,0.03,0.33,5007,2023,0.151262193918228,0.088059785116116
24033800105,Census Tract 8001.05; Prince George's County; Maryland,B01003_001,3474,283,0.033,0.071,0.092,0.464,0.061,9.8,0.032,0.703,3474,2023,0.115629456937313,0.140744668135736
24033803300,Census Tract 8033; Prince George's County; Maryland,B01003_001,4546,704,0.075,0.13,0.135,0.384,0.044,7.7,0.033,0.646,4546,2023,0.154094487428665,0.166123905202249
24045010701,Census Tract 107.01; Wicomico County; Maryland,B01003_001,4335,475,0.022,0.156,0.001,0.268,0.06,4.8,0.034,0.684,4335,2023,0.100443542003632,0.147500089948752
24045010400,Census Tract 104; Wicomico County; Maryland,B01003_001,7953,897,0.014,0.127,0.081,0.22,0,2.5,0.113,0.596,7953,2023,0.117534145712852,0.124132302679995
24033804900,Census Tract 8049; Prince George's County; Maryland,B01003_001,3752,628,0.109,0.23,0.162,0.397,0.254,15.4,0.105,0.601,3752,2023,0.301538676023483,0.171862006183123
24033806400,Census Tract 8064; Prince George's County; Maryland,B01003_001,3837,435,0.048,0.064,0.086,0.154,0,6.9,0.029,0.685,3837,2023,0.0835599526762962,0.199251758456571
24033800106,Census Tract 8001.06; Prince George's County; Maryland,B01003_001,3439,586,0.004,0.063,0.072,0.427,0.029,3.3,0.067,0.808,3439,2023,0.102167069911957,0.156533698648079
24037875202,Census Tract 8752.02; St. Mary's County; Maryland,B01003_001,6220,920,0.019,0.095,0.071,0.218,0.049,8.1,0.043,0.704,6220,2023,0.0676326677203178,0.0913354796867373
24005451802,Census Tract 4518.02; Baltimore County; Maryland,B01003_001,3988,628,0.028,0.167,0.009,0.263,0.32,22.7,0.03,0.595,3988,2023,0.120110005140305,0.149966741618435
24005404502,Census Tract 4045.02; Baltimore County; Maryland,B01003_001,3999,500,0.059,0.171,0.052,0.379,0.38,22.4,0.091,0.557,3999,2023,0.260272085666657,0.152195970881045
24005451100,Census Tract 4511; Baltimore County; Maryland,B01003_001,2284,397,0.017,0.09,0.064,0.2,0.084,7,0.08,0.772,2284,2023,0.115591578185558,0.177437963877102
24005492600,Census Tract 4926; Baltimore County; Maryland,B01003_001,3667,494,0,0.07,0.059,0.339,0.102,13.5,0.033,0.694,3667,2023,0.0979245379567146,0.109122653862999
24021750504,Census Tract 7505.04; Frederick County; Maryland,B01003_001,5444,831,0.008,0.059,0.055,0.284,0.334,18.1,0.006,0.803,5444,2023,0.0677562355995178,0.136989375036599
24043010802,Census Tract 108.02; Washington County; Maryland,B01003_001,2621,351,0.024,0.155,0.03,0.239,0.197,13.8,0.048,0.652,2621,2023,0.11441395431757,0.134766551292904
24043000700,Census Tract 7; Washington County; Maryland,B01003_001,3291,564,0.031,0.25,0.022,0.313,0.572,23.4,0.088,0.603,3291,2023,0.202405244112015,0.23675368105515
24031700209,Census Tract 7002.09; Montgomery County; Maryland,B01003_001,4547,774,0.008,0.053,0.018,0.156,0.012,2.1,0.033,0.705,4547,2023,0.0442247651517391,0.0941490107132647
24033800216,Census Tract 8002.16; Prince George's County; Maryland,B01003_001,3812,471,0.036,0.099,0.112,0.33,0.015,2.8,0.052,0.794,3812,2023,0.127645522356033,0.148204734598584
24027604001,Census Tract 6040.01; Howard County; Maryland,B01003_001,6556,1032,0.014,0.118,0.031,0.077,0,2.6,0.026,0.647,6556,2023,0.0606920719146729,0.0552330545796686
24031701414,Census Tract 7014.14; Montgomery County; Maryland,B01003_001,7254,792,0.037,0.098,0.168,0.232,0.099,14.1,0.047,0.698,7254,2023,0.0845825970172882,0.110947486710997
24027606807,Census Tract 6068.07; Howard County; Maryland,B01003_001,2362,325,0.025,0.038,0.114,0.14,0,5.8,0.039,0.652,2362,2023,0.0673571527004242,0.114333203808107
24031701704,Census Tract 7017.04; Montgomery County; Maryland,B01003_001,2864,314,0.059,0.059,0.084,0.238,0.057,5.6,0.054,0.687,2864,2023,0.102778241038322,0.146983252428302
24031700835,Census Tract 7008.35; Montgomery County; Maryland,B01003_001,4705,920,0.058,0.097,0.193,0.13,0.04,6.3,0.088,0.705,4705,2023,0.111073933541775,0.136855439871718
24005407001,Census Tract 4070.01; Baltimore County; Maryland,B01003_001,3198,304,0,0.096,0.008,0.168,0.112,10,0.042,0.687,3198,2023,0.0619214326143265,0.111648092351194
24005401301,Census Tract 4013.01; Baltimore County; Maryland,B01003_001,3426,561,0.017,0.125,0.021,0.504,0.138,14.8,0.035,0.748,3426,2023,0.136505290865898,0.166793482272256
24005411404,Census Tract 4114.04; Baltimore County; Maryland,B01003_001,3671,679,0.041,0.083,0.049,0.175,0.123,13.6,0.014,0.691,3671,2023,0.0838713571429253,0.188417687355106
24031702301,Census Tract 7023.01; Montgomery County; Maryland,B01003_001,3712,487,0.178,0.047,0.399,0.307,0.169,13.2,0.059,0.747,3712,2023,0.183202087879181,0.16521397459577
24031704502,Census Tract 7045.02; Montgomery County; Maryland,B01003_001,2979,371,0.002,0.052,0.045,0.1,0.066,7.3,0.012,0.714,2979,2023,0.046064630150795,0.0945405091506611
24031700310,Census Tract 7003.10; Montgomery County; Maryland,B01003_001,6709,791,0.066,0.089,0.161,0.306,0.163,18.4,0.017,0.799,6709,2023,0.119699388742447,0.11998891405428
24017851403,Census Tract 8514.03; Charles County; Maryland,B01003_001,1783,421,0.019,0.14,0,0.204,0.057,7.8,0.042,0.683,1783,2023,0.123629927635193,0.156816672066226
24025303101,Census Tract 3031.01; Harford County; Maryland,B01003_001,6571,1199,0.004,0.1,0.022,0.114,0.016,2.7,0.046,0.749,6571,2023,0.0453877449035645,0.0858763905361178
24025301204,Census Tract 3012.04; Harford County; Maryland,B01003_001,4194,518,0.022,0.052,0.019,0.194,0,4.6,0.063,0.786,4194,2023,0.0454396829009056,0.114745856859554
24025306400,Census Tract 3064; Harford County; Maryland,B01003_001,7376,546,0.01,0.081,0.013,0.192,0.014,2.3,0.038,0.697,7376,2023,0.0592067800462246,0.0985707329288669
24510270200,Census Tract 2702; Baltimore city; Maryland,B01003_001,1701,240,0.004,0.113,0.028,0.355,0,11.8,0.021,0.709,1701,2023,0.220742672681808,0.181673355074601
24510280403,Census Tract 2804.03; Baltimore city; Maryland,B01003_001,4212,592,0.002,0.109,0.008,0.196,0.178,30.4,0.013,0.754,4212,2023,0.0609191879630089,0.191310560278378
24510270902,Census Tract 2709.02; Baltimore city; Maryland,B01003_001,4110,505,0.02,0.121,0.05,0.627,0.037,7.6,0.043,0.584,4110,2023,0.250671178102493,0.171475980759157
24510280401,Census Tract 2804.01; Baltimore city; Maryland,B01003_001,3074,516,0.043,0.183,0,0.527,0.236,21.3,0.066,0.618,3074,2023,0.240388244390488,0.184050715387818
24013507500,Census Tract 5075; Carroll County; Maryland,B01003_001,5351,421,0,0.155,0.011,0.168,0.059,6.4,0.045,0.648,5351,2023,0.0705311149358749,0.108624715904894
24005451402,Census Tract 4514.02; Baltimore County; Maryland,B01003_001,4991,1208,0.024,0.133,0.192,0.38,0.304,28.7,0.026,0.648,4991,2023,0.125525519251823,0.165633842686386
